updatedate,ziptext,case_count,population,new_cases,days_past
2020-12-26,91977.0,3537.0,58368,84.0,72
2020-12-26,91963.0,142.0,1118,2.0,72
2020-12-26,91962.0,49.0,1646,2.0,72
2020-12-26,91950.0,4209.0,60322,83.0,72
2020-12-26,91948.0,0.0,78,0.0,72
2020-12-26,91945.0,1440.0,25460,24.0,72
2020-12-26,91942.0,1272.0,38069,24.0,72
2020-12-26,91941.0,1138.0,31779,20.0,72
2020-12-26,91935.0,339.0,8624,9.0,72
2020-12-26,91934.0,22.0,737,0.0,72
2020-12-26,91932.0,1543.0,25718,30.0,72
2020-12-26,91931.0,7.0,592,0.0,72
2020-12-26,91917.0,139.0,992,1.0,72
2020-12-26,91916.0,56.0,1622,1.0,72
2020-12-26,91915.0,1564.0,24659,29.0,72
2020-12-26,91914.0,844.0,15448,11.0,72
2020-12-26,91913.0,2524.0,40971,61.0,72
2020-12-26,91911.0,6556.0,82999,113.0,72
2020-12-26,91910.0,5177.0,75802,108.0,72
2020-12-26,91906.0,139.0,3627,3.0,72
2020-12-26,91905.0,28.0,1700,1.0,72
2020-12-26,91902.0,769.0,17653,11.0,72
2020-12-26,91901.0,664.0,17403,5.0,72
2020-12-26,92003.0,156.0,4746,3.0,72
2020-12-26,92004.0,82.0,3881,0.0,72
2020-12-26,92066.0,11.0,378,0.0,72
2020-12-26,92008.0,678.0,27649,12.0,72
2020-12-26,92064.0,1067.0,47904,25.0,72
2020-12-26,92061.0,87.0,2499,0.0,72
2020-12-26,92060.0,7.0,218,0.0,72
2020-12-26,92059.0,150.0,1618,3.0,72
2020-12-26,92058.0,1062.0,42436,21.0,72
2020-12-26,92057.0,2011.0,54096,43.0,72
2020-12-26,92056.0,1841.0,51835,29.0,72
2020-12-26,92055.0,262.0,15655,14.0,72
2020-12-26,92054.0,1320.0,40375,32.0,72
2020-12-26,92040.0,1402.0,41281,29.0,72
2020-12-26,92037.0,836.0,46781,10.0,72
2020-12-26,92036.0,49.0,3440,0.0,72
2020-12-26,92007.0,186.0,10429,2.0,72
2020-12-26,92028.0,1763.0,46239,54.0,72
2020-12-26,92009.0,879.0,40747,16.0,72
2020-12-26,92010.0,375.0,14382,9.0,72
2020-12-26,92011.0,469.0,22405,16.0,72
2020-12-26,92029.0,663.0,19021,15.0,72
2020-12-26,92019.0,2409.0,42598,65.0,72
2020-12-26,92014.0,253.0,13154,4.0,72
2020-12-26,92021.0,3765.0,65068,72.0,72
2020-12-26,92024.0,1199.0,49121,22.0,72
2020-12-26,92025.0,2501.0,49978,42.0,72
2020-12-26,92026.0,2347.0,48922,59.0,72
2020-12-26,92027.0,2809.0,53881,63.0,72
2020-12-26,92020.0,3819.0,57767,60.0,72
2020-12-27,92104.0,1546.0,44414,13.0,71
2020-12-27,92105.0,3795.0,69813,50.0,71
2020-12-27,92106.0,431.0,19330,0.0,71
2020-12-27,92107.0,610.0,28651,5.0,71
2020-12-27,92114.0,3725.0,65433,44.0,71
2020-12-27,92109.0,1688.0,45787,12.0,71
2020-12-27,92110.0,861.0,25341,9.0,71
2020-12-27,92111.0,1478.0,45096,19.0,71
2020-12-27,92113.0,4147.0,56066,45.0,71
2020-12-27,92103.0,1084.0,31066,15.0,71
2020-12-27,92108.0,890.0,18858,8.0,71
2020-12-27,92102.0,2470.0,43267,18.0,71
2020-12-27,92083.0,2353.0,36975,20.0,71
2020-12-27,92096.0,7.0,3395,0.0,71
2020-12-27,92093.0,89.0,8392,2.0,71
2020-12-27,92091.0,18.0,1048,1.0,71
2020-12-27,92086.0,29.0,1573,0.0,71
2020-12-27,92084.0,2324.0,47654,33.0,71
2020-12-27,92082.0,646.0,19037,6.0,71
2020-12-27,92081.0,908.0,27404,9.0,71
2020-12-27,92078.0,1558.0,42906,25.0,71
2020-12-27,92075.0,218.0,12056,0.0,71
2020-12-27,92071.0,1823.0,53422,34.0,71
2020-12-27,92070.0,28.0,1245,1.0,71
2020-12-27,92115.0,3498.0,58560,31.0,71
2020-12-27,92101.0,2526.0,37095,23.0,71
2020-12-27,92116.0,943.0,31680,19.0,71
2020-12-27,92130.0,886.0,48940,12.0,71
2020-12-27,92118.0,410.0,23575,8.0,71
2020-12-27,92536.0,3.0,3810,0.0,71
2020-12-27,92259.0,0.0,390,0.0,71
2020-12-27,92182.0,21.0,606,0.0,71
2020-12-27,92173.0,3979.0,29429,44.0,71
2020-12-27,92161.0,4.0,0,0.0,71
2020-12-27,92155.0,12.0,550,1.0,71
2020-12-27,92154.0,8408.0,79708,84.0,71
2020-12-27,92145.0,21.0,1449,0.0,71
2020-12-27,92140.0,99.0,3435,0.0,71
2020-12-27,92139.0,1883.0,35125,18.0,71
2020-12-27,92136.0,181.0,10699,0.0,71
2020-12-27,92135.0,66.0,571,0.0,71
2020-12-27,92134.0,32.0,198,0.0,71
2020-12-27,92131.0,599.0,32787,7.0,71
2020-12-27,92069.0,2276.0,46369,32.0,71
2020-12-27,92129.0,908.0,51536,17.0,71
2020-12-27,92128.0,1047.0,47490,22.0,71
2020-12-27,92127.0,842.0,39337,21.0,71
2020-12-27,92126.0,1824.0,73343,28.0,71
2020-12-27,92124.0,627.0,30443,8.0,71
2020-12-27,92123.0,1124.0,26823,7.0,71
2020-12-27,92122.0,674.0,43728,1.0,71
2020-12-27,92121.0,89.0,4179,0.0,71
2020-12-27,92120.0,886.0,26317,5.0,71
2020-12-27,92119.0,628.0,23057,14.0,71
2020-12-27,92117.0,1509.0,51332,22.0,71
2020-12-27,92067.0,200.0,9535,0.0,71
2020-12-27,92672.0,16.0,34464,1.0,71
2020-12-27,92065.0,1297.0,35414,17.0,71
2020-12-27,91980.0,147.0,165,1.0,71
2020-12-27,91978.0,446.0,8896,9.0,71
2020-12-27,91977.0,3568.0,58368,31.0,71
2020-12-27,91963.0,142.0,1118,0.0,71
2020-12-27,91962.0,50.0,1646,1.0,71
2020-12-27,91950.0,4268.0,60322,59.0,71
2020-12-27,91948.0,0.0,78,0.0,71
2020-12-27,91945.0,1457.0,25460,17.0,71
2020-12-27,91942.0,1283.0,38069,11.0,71
2020-12-27,91941.0,1153.0,31779,15.0,71
2020-12-27,91935.0,349.0,8624,10.0,71
2020-12-27,91934.0,22.0,737,0.0,71
2020-12-27,91932.0,1551.0,25718,8.0,71
2020-12-27,91931.0,7.0,592,0.0,71
2020-12-27,91917.0,139.0,992,0.0,71
2020-12-27,91916.0,57.0,1622,1.0,71
2020-12-27,91915.0,1578.0,24659,14.0,71
2020-12-27,91914.0,850.0,15448,6.0,71
2020-12-27,91913.0,2557.0,40971,33.0,71
2020-12-27,91911.0,6634.0,82999,78.0,71
2020-12-27,91910.0,5231.0,75802,54.0,71
2020-12-27,91906.0,139.0,3627,0.0,71
2020-12-27,91905.0,29.0,1700,1.0,71
2020-12-27,91902.0,780.0,17653,11.0,71
2020-12-27,91901.0,668.0,17403,4.0,71
2020-12-27,92003.0,158.0,4746,2.0,71
2020-12-27,92004.0,82.0,3881,0.0,71
2020-12-27,92066.0,11.0,378,0.0,71
2020-12-27,92008.0,688.0,27649,10.0,71
2020-12-27,92007.0,188.0,10429,2.0,71
2020-12-27,92064.0,1091.0,47904,24.0,71
2020-12-27,92061.0,87.0,2499,0.0,71
2020-12-27,92060.0,7.0,218,0.0,71
2020-12-27,92059.0,150.0,1618,0.0,71
2020-12-27,92058.0,1078.0,42436,16.0,71
2020-12-27,92057.0,2045.0,54096,34.0,71
2020-12-27,92055.0,262.0,15655,0.0,71
2020-12-27,92054.0,1335.0,40375,15.0,71
2020-12-27,92040.0,1416.0,41281,14.0,71
2020-12-27,92037.0,851.0,46781,15.0,71
2020-12-27,92036.0,50.0,3440,1.0,71
2020-12-27,92056.0,1867.0,51835,26.0,71
2020-12-27,92028.0,1785.0,46239,22.0,71
2020-12-27,92029.0,674.0,19021,11.0,71
2020-12-27,92010.0,379.0,14382,4.0,71
2020-12-27,92011.0,478.0,22405,9.0,71
2020-12-27,92014.0,254.0,13154,1.0,71
2020-12-27,92020.0,3860.0,57767,41.0,71
2020-12-27,92019.0,2442.0,42598,33.0,71
2020-12-27,92009.0,886.0,40747,7.0,71
2020-12-27,92024.0,1221.0,49121,22.0,71
2020-12-27,92025.0,2547.0,49978,46.0,71
2020-12-27,92026.0,2381.0,48922,34.0,71
2020-12-27,92027.0,2866.0,53881,57.0,71
2020-12-27,92021.0,3799.0,65068,34.0,71
2020-12-28,92106.0,437.0,19330,6.0,70
2020-12-28,92104.0,1565.0,44414,19.0,70
2020-12-28,92105.0,3844.0,69813,49.0,70
2020-12-28,92107.0,622.0,28651,12.0,70
2020-12-28,92114.0,3802.0,65433,77.0,70
2020-12-28,92109.0,1704.0,45787,16.0,70
2020-12-28,92110.0,871.0,25341,10.0,70
2020-12-28,92111.0,1508.0,45096,30.0,70
2020-12-28,92113.0,4236.0,56066,89.0,70
2020-12-28,92103.0,1095.0,31066,11.0,70
2020-12-28,92108.0,906.0,18858,16.0,70
2020-12-28,92102.0,2523.0,43267,53.0,70
2020-12-28,92070.0,28.0,1245,0.0,70
2020-12-28,92096.0,7.0,3395,0.0,70
2020-12-28,92093.0,89.0,8392,0.0,70
2020-12-28,92091.0,18.0,1048,0.0,70
2020-12-28,92086.0,29.0,1573,0.0,70
2020-12-28,92084.0,2393.0,47654,69.0,70
2020-12-28,92083.0,2411.0,36975,58.0,70
2020-12-28,92082.0,661.0,19037,15.0,70
2020-12-28,92081.0,918.0,27404,10.0,70
2020-12-28,92078.0,1579.0,42906,21.0,70
2020-12-28,92075.0,220.0,12056,2.0,70
2020-12-28,92071.0,1856.0,53422,33.0,70
2020-12-28,92115.0,3525.0,58560,27.0,70
2020-12-28,92101.0,2545.0,37095,19.0,70
2020-12-28,92116.0,955.0,31680,12.0,70
2020-12-28,92130.0,897.0,48940,11.0,70
2020-12-28,92118.0,418.0,23575,8.0,70
2020-12-28,92069.0,2340.0,46369,64.0,70
2020-12-28,92536.0,3.0,3810,0.0,70
2020-12-28,92259.0,0.0,390,0.0,70
2020-12-28,92182.0,21.0,606,0.0,70
2020-12-28,92173.0,4007.0,29429,28.0,70
2020-12-28,92161.0,4.0,0,0.0,70
2020-12-28,92155.0,12.0,550,0.0,70
2020-12-28,92154.0,8490.0,79708,82.0,70
2020-12-28,92145.0,21.0,1449,0.0,70
2020-12-28,92140.0,99.0,3435,0.0,70
2020-12-28,92139.0,1912.0,35125,29.0,70
2020-12-28,92136.0,183.0,10699,2.0,70
2020-12-28,92135.0,66.0,571,0.0,70
2020-12-28,92134.0,32.0,198,0.0,70
2020-12-28,92131.0,615.0,32787,16.0,70
2020-12-28,92129.0,931.0,51536,23.0,70
2020-12-28,92128.0,1060.0,47490,13.0,70
2020-12-28,92127.0,852.0,39337,10.0,70
2020-12-28,92126.0,1851.0,73343,27.0,70
2020-12-28,92124.0,635.0,30443,8.0,70
2020-12-28,92123.0,1139.0,26823,15.0,70
2020-12-28,92122.0,684.0,43728,10.0,70
2020-12-28,92121.0,89.0,4179,0.0,70
2020-12-28,92120.0,908.0,26317,22.0,70
2020-12-28,92119.0,638.0,23057,10.0,70
2020-12-28,92117.0,1531.0,51332,22.0,70
2020-12-28,92672.0,16.0,34464,0.0,70
2020-12-28,92067.0,204.0,9535,4.0,70
2020-12-28,92065.0,1310.0,35414,13.0,70
2020-12-28,91980.0,147.0,165,0.0,70
2020-12-28,91978.0,457.0,8896,11.0,70
2020-12-28,91977.0,3643.0,58368,75.0,70
2020-12-28,91963.0,144.0,1118,2.0,70
2020-12-28,91962.0,50.0,1646,0.0,70
2020-12-28,91950.0,4350.0,60322,82.0,70
2020-12-28,91948.0,0.0,78,0.0,70
2020-12-28,91945.0,1495.0,25460,38.0,70
2020-12-28,91942.0,1299.0,38069,16.0,70
2020-12-28,91941.0,1167.0,31779,14.0,70
2020-12-28,91934.0,22.0,737,0.0,70
2020-12-28,91932.0,1574.0,25718,23.0,70
2020-12-28,91931.0,7.0,592,0.0,70
2020-12-28,91917.0,139.0,992,0.0,70
2020-12-28,91916.0,57.0,1622,0.0,70
2020-12-28,91915.0,1605.0,24659,27.0,70
2020-12-28,91914.0,862.0,15448,12.0,70
2020-12-28,91913.0,2609.0,40971,52.0,70
2020-12-28,91911.0,6732.0,82999,98.0,70
2020-12-28,91910.0,5290.0,75802,59.0,70
2020-12-28,91906.0,147.0,3627,8.0,70
2020-12-28,91905.0,29.0,1700,0.0,70
2020-12-28,91902.0,795.0,17653,15.0,70
2020-12-28,91901.0,672.0,17403,4.0,70
2020-12-28,92066.0,11.0,378,0.0,70
2020-12-28,92003.0,159.0,4746,1.0,70
2020-12-28,92004.0,84.0,3881,2.0,70
2020-12-28,91935.0,356.0,8624,7.0,70
2020-12-28,92008.0,697.0,27649,9.0,70
2020-12-28,92007.0,190.0,10429,2.0,70
2020-12-28,92061.0,88.0,2499,1.0,70
2020-12-28,92060.0,7.0,218,0.0,70
2020-12-28,92059.0,151.0,1618,1.0,70
2020-12-28,92058.0,1093.0,42436,15.0,70
2020-12-28,92057.0,2090.0,54096,45.0,70
2020-12-28,92056.0,1902.0,51835,35.0,70
2020-12-28,92055.0,265.0,15655,3.0,70
2020-12-28,92054.0,1347.0,40375,12.0,70
2020-12-28,92040.0,1447.0,41281,31.0,70
2020-12-28,92037.0,878.0,46781,27.0,70
2020-12-28,92036.0,50.0,3440,0.0,70
2020-12-28,92029.0,682.0,19021,8.0,70
2020-12-28,92064.0,1103.0,47904,12.0,70
2020-12-28,92027.0,2936.0,53881,70.0,70
2020-12-28,92009.0,896.0,40747,10.0,70
2020-12-28,92026.0,2419.0,48922,38.0,70
2020-12-28,92025.0,2609.0,49978,62.0,70
2020-12-28,92024.0,1237.0,49121,16.0,70
2020-12-28,92021.0,3853.0,65068,54.0,70
2020-12-28,92020.0,3890.0,57767,30.0,70
2020-12-28,92019.0,2467.0,42598,25.0,70
2020-12-28,92014.0,255.0,13154,1.0,70
2020-12-28,92011.0,485.0,22405,7.0,70
2020-12-28,92010.0,381.0,14382,2.0,70
2020-12-28,92028.0,1824.0,46239,39.0,70
2020-12-29,92104.0,1578.0,44414,13.0,69
2020-12-29,92105.0,3904.0,69813,60.0,69
2020-12-29,92106.0,441.0,19330,4.0,69
2020-12-29,92107.0,628.0,28651,6.0,69
2020-12-29,92113.0,4300.0,56066,64.0,69
2020-12-29,92109.0,1721.0,45787,17.0,69
2020-12-29,92110.0,881.0,25341,10.0,69
2020-12-29,92111.0,1538.0,45096,30.0,69
2020-12-29,92103.0,1107.0,31066,12.0,69
2020-12-29,92114.0,3870.0,65433,68.0,69
2020-12-29,92108.0,915.0,18858,9.0,69
2020-12-29,92102.0,2569.0,43267,46.0,69
2020-12-29,92086.0,30.0,1573,1.0,69
2020-12-29,92096.0,7.0,3395,0.0,69
2020-12-29,92093.0,92.0,8392,3.0,69
2020-12-29,92091.0,18.0,1048,0.0,69
2020-12-29,92084.0,2433.0,47654,40.0,69
2020-12-29,92083.0,2440.0,36975,29.0,69
2020-12-29,92082.0,675.0,19037,14.0,69
2020-12-29,92081.0,944.0,27404,26.0,69
2020-12-29,92078.0,1627.0,42906,48.0,69
2020-12-29,92075.0,221.0,12056,1.0,69
2020-12-29,92071.0,1891.0,53422,35.0,69
2020-12-29,92115.0,3561.0,58560,36.0,69
2020-12-29,92070.0,28.0,1245,0.0,69
2020-12-29,92101.0,2578.0,37095,33.0,69
2020-12-29,92116.0,965.0,31680,10.0,69
2020-12-29,92130.0,919.0,48940,22.0,69
2020-12-29,92118.0,418.0,23575,0.0,69
2020-12-29,92672.0,16.0,34464,0.0,69
2020-12-29,92536.0,3.0,3810,0.0,69
2020-12-29,92259.0,0.0,390,0.0,69
2020-12-29,92182.0,21.0,606,0.0,69
2020-12-29,92173.0,4049.0,29429,42.0,69
2020-12-29,92161.0,4.0,0,0.0,69
2020-12-29,92155.0,12.0,550,0.0,69
2020-12-29,92154.0,8599.0,79708,109.0,69
2020-12-29,92145.0,21.0,1449,0.0,69
2020-12-29,92140.0,99.0,3435,0.0,69
2020-12-29,92139.0,1934.0,35125,22.0,69
2020-12-29,92136.0,183.0,10699,0.0,69
2020-12-29,92135.0,68.0,571,2.0,69
2020-12-29,92134.0,32.0,198,0.0,69
2020-12-29,92131.0,636.0,32787,21.0,69
2020-12-29,92129.0,946.0,51536,15.0,69
2020-12-29,92128.0,1080.0,47490,20.0,69
2020-12-29,92127.0,877.0,39337,25.0,69
2020-12-29,92126.0,1875.0,73343,24.0,69
2020-12-29,92124.0,646.0,30443,11.0,69
2020-12-29,92123.0,1156.0,26823,17.0,69
2020-12-29,92122.0,689.0,43728,5.0,69
2020-12-29,92121.0,97.0,4179,8.0,69
2020-12-29,92120.0,926.0,26317,18.0,69
2020-12-29,92119.0,648.0,23057,10.0,69
2020-12-29,92117.0,1565.0,51332,34.0,69
2020-12-29,92069.0,2384.0,46369,44.0,69
2020-12-29,92067.0,205.0,9535,1.0,69
2020-12-29,92065.0,1316.0,35414,6.0,69
2020-12-29,91980.0,147.0,165,0.0,69
2020-12-29,91978.0,463.0,8896,6.0,69
2020-12-29,91977.0,3709.0,58368,66.0,69
2020-12-29,91963.0,144.0,1118,0.0,69
2020-12-29,91962.0,52.0,1646,2.0,69
2020-12-29,91950.0,4419.0,60322,69.0,69
2020-12-29,91948.0,0.0,78,0.0,69
2020-12-29,91945.0,1515.0,25460,20.0,69
2020-12-29,91942.0,1333.0,38069,34.0,69
2020-12-29,91941.0,1183.0,31779,16.0,69
2020-12-29,91935.0,362.0,8624,6.0,69
2020-12-29,91934.0,22.0,737,0.0,69
2020-12-29,91932.0,1590.0,25718,16.0,69
2020-12-29,91931.0,7.0,592,0.0,69
2020-12-29,91917.0,139.0,992,0.0,69
2020-12-29,91916.0,57.0,1622,0.0,69
2020-12-29,91915.0,1626.0,24659,21.0,69
2020-12-29,91914.0,872.0,15448,10.0,69
2020-12-29,91913.0,2651.0,40971,42.0,69
2020-12-29,91911.0,6818.0,82999,86.0,69
2020-12-29,91910.0,5356.0,75802,66.0,69
2020-12-29,91906.0,151.0,3627,4.0,69
2020-12-29,91905.0,29.0,1700,0.0,69
2020-12-29,91902.0,797.0,17653,2.0,69
2020-12-29,91901.0,685.0,17403,13.0,69
2020-12-29,92003.0,161.0,4746,2.0,69
2020-12-29,92004.0,84.0,3881,0.0,69
2020-12-29,92066.0,11.0,378,0.0,69
2020-12-29,92008.0,710.0,27649,13.0,69
2020-12-29,92007.0,197.0,10429,7.0,69
2020-12-29,92064.0,1129.0,47904,26.0,69
2020-12-29,92061.0,90.0,2499,2.0,69
2020-12-29,92060.0,7.0,218,0.0,69
2020-12-29,92059.0,151.0,1618,0.0,69
2020-12-29,92058.0,1111.0,42436,18.0,69
2020-12-29,92057.0,2113.0,54096,23.0,69
2020-12-29,92055.0,273.0,15655,8.0,69
2020-12-29,92054.0,1385.0,40375,38.0,69
2020-12-29,92040.0,1465.0,41281,18.0,69
2020-12-29,92037.0,899.0,46781,21.0,69
2020-12-29,92036.0,50.0,3440,0.0,69
2020-12-29,92056.0,1932.0,51835,30.0,69
2020-12-29,92028.0,1863.0,46239,39.0,69
2020-12-29,92029.0,700.0,19021,18.0,69
2020-12-29,92010.0,395.0,14382,14.0,69
2020-12-29,92011.0,495.0,22405,10.0,69
2020-12-29,92014.0,260.0,13154,5.0,69
2020-12-29,92020.0,3948.0,57767,58.0,69
2020-12-29,92019.0,2493.0,42598,26.0,69
2020-12-29,92009.0,903.0,40747,7.0,69
2020-12-29,92024.0,1260.0,49121,23.0,69
2020-12-29,92025.0,2666.0,49978,57.0,69
2020-12-29,92026.0,2485.0,48922,66.0,69
2020-12-29,92027.0,2989.0,53881,53.0,69
2020-12-29,92021.0,3901.0,65068,48.0,69
2020-12-30,92106.0,448.0,19330,7.0,68
2020-12-30,92104.0,1611.0,44414,33.0,68
2020-12-30,92105.0,3993.0,69813,89.0,68
2020-12-30,92107.0,637.0,28651,9.0,68
2020-12-30,92114.0,3954.0,65433,84.0,68
2020-12-30,92109.0,1741.0,45787,20.0,68
2020-12-30,92110.0,902.0,25341,21.0,68
2020-12-30,92111.0,1576.0,45096,38.0,68
2020-12-30,92113.0,4373.0,56066,73.0,68
2020-12-30,92103.0,1117.0,31066,10.0,68
2020-12-30,92108.0,926.0,18858,11.0,68
2020-12-30,92102.0,2609.0,43267,40.0,68
2020-12-30,92070.0,32.0,1245,4.0,68
2020-12-30,92096.0,7.0,3395,0.0,68
2020-12-30,92093.0,92.0,8392,0.0,68
2020-12-30,92091.0,19.0,1048,1.0,68
2020-12-30,92086.0,35.0,1573,5.0,68
2020-12-30,92084.0,2501.0,47654,68.0,68
2020-12-30,92083.0,2488.0,36975,48.0,68
2020-12-30,92082.0,693.0,19037,18.0,68
2020-12-30,92081.0,964.0,27404,20.0,68
2020-12-30,92078.0,1672.0,42906,45.0,68
2020-12-30,92075.0,227.0,12056,6.0,68
2020-12-30,92071.0,1931.0,53422,40.0,68
2020-12-30,92115.0,3615.0,58560,54.0,68
2020-12-30,92101.0,2607.0,37095,29.0,68
2020-12-30,92116.0,973.0,31680,8.0,68
2020-12-30,92130.0,934.0,48940,15.0,68
2020-12-30,92118.0,419.0,23575,1.0,68
2020-12-30,92069.0,2458.0,46369,74.0,68
2020-12-30,92536.0,3.0,3810,0.0,68
2020-12-30,92259.0,0.0,390,0.0,68
2020-12-30,92182.0,21.0,606,0.0,68
2020-12-30,92173.0,4079.0,29429,30.0,68
2020-12-30,92161.0,4.0,0,0.0,68
2020-12-30,92155.0,12.0,550,0.0,68
2020-12-30,92154.0,8699.0,79708,100.0,68
2020-12-30,92145.0,21.0,1449,0.0,68
2020-12-30,92140.0,99.0,3435,0.0,68
2020-12-30,92139.0,1970.0,35125,36.0,68
2020-12-30,92136.0,184.0,10699,1.0,68
2020-12-30,92135.0,68.0,571,0.0,68
2020-12-30,92134.0,32.0,198,0.0,68
2020-12-30,92131.0,650.0,32787,14.0,68
2020-12-30,92129.0,969.0,51536,23.0,68
2020-12-30,92128.0,1102.0,47490,22.0,68
2020-12-30,92127.0,903.0,39337,26.0,68
2020-12-30,92126.0,1940.0,73343,65.0,68
2020-12-30,92124.0,660.0,30443,14.0,68
2020-12-30,92123.0,1178.0,26823,22.0,68
2020-12-30,92122.0,696.0,43728,7.0,68
2020-12-30,92121.0,100.0,4179,3.0,68
2020-12-30,92120.0,947.0,26317,21.0,68
2020-12-30,92119.0,667.0,23057,19.0,68
2020-12-30,92117.0,1599.0,51332,34.0,68
2020-12-30,92067.0,208.0,9535,3.0,68
2020-12-30,92672.0,19.0,34464,3.0,68
2020-12-30,92065.0,1340.0,35414,24.0,68
2020-12-30,91980.0,148.0,165,1.0,68
2020-12-30,91978.0,477.0,8896,14.0,68
2020-12-30,91977.0,3784.0,58368,75.0,68
2020-12-30,91963.0,145.0,1118,1.0,68
2020-12-30,91962.0,54.0,1646,2.0,68
2020-12-30,91950.0,4471.0,60322,52.0,68
2020-12-30,91948.0,0.0,78,0.0,68
2020-12-30,91945.0,1555.0,25460,40.0,68
2020-12-30,91942.0,1359.0,38069,26.0,68
2020-12-30,91941.0,1204.0,31779,21.0,68
2020-12-30,91935.0,368.0,8624,6.0,68
2020-12-30,91934.0,22.0,737,0.0,68
2020-12-30,91932.0,1623.0,25718,33.0,68
2020-12-30,91931.0,7.0,592,0.0,68
2020-12-30,91917.0,140.0,992,1.0,68
2020-12-30,91916.0,57.0,1622,0.0,68
2020-12-30,91915.0,1649.0,24659,23.0,68
2020-12-30,91914.0,884.0,15448,12.0,68
2020-12-30,91913.0,2691.0,40971,40.0,68
2020-12-30,91911.0,6874.0,82999,56.0,68
2020-12-30,91910.0,5437.0,75802,81.0,68
2020-12-30,91906.0,160.0,3627,9.0,68
2020-12-30,91905.0,33.0,1700,4.0,68
2020-12-30,91902.0,804.0,17653,7.0,68
2020-12-30,91901.0,694.0,17403,9.0,68
2020-12-30,92003.0,165.0,4746,4.0,68
2020-12-30,92004.0,86.0,3881,2.0,68
2020-12-30,92066.0,11.0,378,0.0,68
2020-12-30,92008.0,726.0,27649,16.0,68
2020-12-30,92007.0,198.0,10429,1.0,68
2020-12-30,92064.0,1145.0,47904,16.0,68
2020-12-30,92061.0,105.0,2499,15.0,68
2020-12-30,92060.0,7.0,218,0.0,68
2020-12-30,92059.0,153.0,1618,2.0,68
2020-12-30,92058.0,1147.0,42436,36.0,68
2020-12-30,92057.0,2164.0,54096,51.0,68
2020-12-30,92055.0,299.0,15655,26.0,68
2020-12-30,92054.0,1407.0,40375,22.0,68
2020-12-30,92040.0,1488.0,41281,23.0,68
2020-12-30,92037.0,911.0,46781,12.0,68
2020-12-30,92036.0,50.0,3440,0.0,68
2020-12-30,92056.0,1979.0,51835,47.0,68
2020-12-30,92028.0,1913.0,46239,50.0,68
2020-12-30,92029.0,716.0,19021,16.0,68
2020-12-30,92010.0,414.0,14382,19.0,68
2020-12-30,92011.0,506.0,22405,11.0,68
2020-12-30,92014.0,264.0,13154,4.0,68
2020-12-30,92020.0,4010.0,57767,62.0,68
2020-12-30,92019.0,2520.0,42598,27.0,68
2020-12-30,92009.0,921.0,40747,18.0,68
2020-12-30,92024.0,1282.0,49121,22.0,68
2020-12-30,92025.0,2742.0,49978,76.0,68
2020-12-30,92026.0,2545.0,48922,60.0,68
2020-12-30,92027.0,3077.0,53881,88.0,68
2020-12-30,92021.0,3973.0,65068,72.0,68
2020-12-31,92106.0,454.0,19330,6.0,67
2020-12-31,92104.0,1636.0,44414,25.0,67
2020-12-31,92105.0,4106.0,69813,113.0,67
2020-12-31,92107.0,646.0,28651,9.0,67
2020-12-31,92114.0,4070.0,65433,116.0,67
2020-12-31,92109.0,1776.0,45787,35.0,67
2020-12-31,92110.0,919.0,25341,17.0,67
2020-12-31,92111.0,1628.0,45096,52.0,67
2020-12-31,92113.0,4482.0,56066,109.0,67
2020-12-31,92103.0,1133.0,31066,16.0,67
2020-12-31,92108.0,941.0,18858,15.0,67
2020-12-31,92102.0,2685.0,43267,76.0,67
2020-12-31,92070.0,32.0,1245,0.0,67
2020-12-31,92096.0,7.0,3395,0.0,67
2020-12-31,92093.0,98.0,8392,6.0,67
2020-12-31,92091.0,19.0,1048,0.0,67
2020-12-31,92086.0,35.0,1573,0.0,67
2020-12-31,92084.0,2583.0,47654,82.0,67
2020-12-31,92083.0,2552.0,36975,64.0,67
2020-12-31,92082.0,725.0,19037,32.0,67
2020-12-31,92081.0,1004.0,27404,40.0,67
2020-12-31,92078.0,1753.0,42906,81.0,67
2020-12-31,92075.0,229.0,12056,2.0,67
2020-12-31,92071.0,1996.0,53422,65.0,67
2020-12-31,92115.0,3676.0,58560,61.0,67
2020-12-31,92101.0,2646.0,37095,39.0,67
2020-12-31,92116.0,989.0,31680,16.0,67
2020-12-31,92130.0,955.0,48940,21.0,67
2020-12-31,92118.0,433.0,23575,14.0,67
2020-12-31,92069.0,2526.0,46369,68.0,67
2020-12-31,92536.0,3.0,3810,0.0,67
2020-12-31,92259.0,0.0,390,0.0,67
2020-12-31,92182.0,21.0,606,0.0,67
2020-12-31,92173.0,4151.0,29429,72.0,67
2020-12-31,92161.0,4.0,0,0.0,67
2020-12-31,92155.0,12.0,550,0.0,67
2020-12-31,92154.0,8884.0,79708,185.0,67
2020-12-31,92145.0,21.0,1449,0.0,67
2020-12-31,92140.0,102.0,3435,3.0,67
2020-12-31,92139.0,2019.0,35125,49.0,67
2020-12-31,92136.0,184.0,10699,0.0,67
2020-12-31,92135.0,68.0,571,0.0,67
2020-12-31,92134.0,33.0,198,1.0,67
2020-12-31,92131.0,669.0,32787,19.0,67
2020-12-31,92129.0,1003.0,51536,34.0,67
2020-12-31,92128.0,1127.0,47490,25.0,67
2020-12-31,92127.0,919.0,39337,16.0,67
